time,y,x1,x2,x3,x4,x5
241,6.919304496112636,0.743197263443954,0.15654379714459055,0.5323742791050526,-0.6297423290416317,0.8321906028226187
242,2.6065461873964937,-0.08247837201730518,-0.41792034993025484,0.708121821703462,-0.728335557494961,-0.9435478735233365
243,2.3868813693597635,0.08105437041126562,0.5596137278445057,-1.1137688591720734,-1.5258843114703207,0.034628941106297884
244,1.8536674766328562,-0.29071668060054134,0.01974319390902246,-0.20715878280324507,-1.5742204149013779,0.7259618493511861
245,3.704711645195159,1.1545697469862868,0.9216203139746474,0.9182758409347652,-0.03400163826817304,-1.1955028320435699
246,1.0372255673081012,-0.021472567043494796,-0.32431509125150476,0.26983762907210557,1.30250446171655,-1.755362335869521
247,2.434033197530786,-2.200415672482062,-2.687214916462632,0.12195404350177193,-0.6542423110966958,1.1637924480524346
248,7.192946538436863,-0.6920725504744906,-0.7744865956018758,1.5540176686087332,1.5437959904562417,1.2357851733365934
249,2.2324980080405075,-1.968796607080243,-1.822109016919028,-0.6777727596396438,-1.4345852975333453,0.6626594404992052
250,0.04280110542365731,-3.2514384154965383,-3.020742367498885,0.08274589510763317,0.2673062333760888,-0.7142735363580384
251,4.049548785434711,-0.5301153497723121,-0.5205332965821867,-0.5200586652550714,-0.5878547342274273,0.6326920222628551
252,1.0887921305359307,1.3335598501027237,0.8342416925650818,1.4903082290762408,1.0013468104793775,-1.6644784616403925
253,1.094350202705935,0.04711990613059292,0.020154453762179197,-1.9518603992765322,-0.9681579634362936,0.6500385145432936
254,2.736468966952087,-1.1725457074049794,-1.0922777336498681,-0.6701416954837595,0.7602689008826937,0.30479420050808503
255,2.6984854784750505,-0.9406998682024224,-0.41374716551511653,-0.5291569660279176,-0.23411543133625085,0.4688172947283662
256,3.8876696525457866,1.1306132302500087,1.6935208808533349,0.66353962317159,0.5515290021973793,-0.21206293420548228
257,2.894606014460968,0.15762662339846478,0.09707033410536053,0.606275476109527,-0.25696456896095143,-1.09936672404486
258,5.779582886607166,0.04799924156205696,-0.2240477806744679,1.3951942602387315,1.3849737408997451,0.9035087626556821
259,2.6138669387728832,-0.05346178883805718,-0.0719285911476999,-1.5740328423373253,-1.2740736210178172,-0.14347877063825454
